,x,y,z,driver_number,date,session_key,rpm,speed,n_gear,throttle,brake,drs
0,-7654,-6748,502,4,2023-05-28 13:07:18,9094,10671,265,7,99,0,0
1,-7654,-6748,502,4,2023-05-28 13:07:18,9094,10729,268,7,98,0,0
2,-7654,-6748,502,4,2023-05-28 13:07:18,9094,11149,262,7,0,0,0
3,-7669,-6498,502,4,2023-05-28 13:07:18,9094,10671,265,7,99,0,0
4,-7669,-6498,502,4,2023-05-28 13:07:18,9094,10729,268,7,98,0,0
5,-7669,-6498,502,4,2023-05-28 13:07:18,9094,11149,262,7,0,0,0
6,-7681,-6247,503,4,2023-05-28 13:07:18,9094,10671,265,7,99,0,0
7,-7681,-6247,503,4,2023-05-28 13:07:18,9094,10729,268,7,98,0,0
8,-7681,-6247,503,4,2023-05-28 13:07:18,9094,11149,262,7,0,0,0
9,-7670,-6013,503,4,2023-05-28 13:07:19,9094,11537,257,6,0,0,0
10,-7670,-6013,503,4,2023-05-28 13:07:19,9094,11317,248,6,0,100,0
11,-7670,-6013,503,4,2023-05-28 13:07:19,9094,10831,235,6,0,100,0
12,-7670,-6013,503,4,2023-05-28 13:07:19,9094,9513,202,6,0,100,0
13,-7659,-5858,503,4,2023-05-28 13:07:19,9094,11537,257,6,0,0,0
14,-7659,-5858,503,4,2023-05-28 13:07:19,9094,11317,248,6,0,100,0
15,-7659,-5858,503,4,2023-05-28 13:07:19,9094,10831,235,6,0,100,0
16,-7659,-5858,503,4,2023-05-28 13:07:19,9094,9513,202,6,0,100,0
17,-7645,-5721,503,4,2023-05-28 13:07:19,9094,11537,257,6,0,0,0
18,-7645,-5721,503,4,2023-05-28 13:07:19,9094,11317,248,6,0,100,0
19,-7645,-5721,503,4,2023-05-28 13:07:19,9094,10831,235,6,0,100,0
20,-7645,-5721,503,4,2023-05-28 13:07:19,9094,9513,202,6,0,100,0
21,-7632,-5616,506,4,2023-05-28 13:07:19,9094,11537,257,6,0,0,0
22,-7632,-5616,506,4,2023-05-28 13:07:19,9094,11317,248,6,0,100,0
23,-7632,-5616,506,4,2023-05-28 13:07:19,9094,10831,235,6,0,100,0
24,-7632,-5616,506,4,2023-05-28 13:07:19,9094,9513,202,6,0,100,0
25,-7613,-5495,514,4,2023-05-28 13:07:19,9094,11537,257,6,0,0,0
26,-7613,-5495,514,4,2023-05-28 13:07:19,9094,11317,248,6,0,100,0
27,-7613,-5495,514,4,2023-05-28 13:07:19,9094,10831,235,6,0,100,0
28,-7613,-5495,514,4,2023-05-28 13:07:19,9094,9513,202,6,0,100,0
29,-7595,-5394,514,4,2023-05-28 13:07:20,9094,9590,184,6,0,100,0
30,-7595,-5394,514,4,2023-05-28 13:07:20,9094,9490,160,6,0,100,0
31,-7595,-5394,514,4,2023-05-28 13:07:20,9094,10216,148,6,0,100,0
32,-7595,-5394,514,4,2023-05-28 13:07:20,9094,9516,129,3,0,100,0
33,-7558,-5223,521,4,2023-05-28 13:07:20,9094,9590,184,6,0,100,0
34,-7558,-5223,521,4,2023-05-28 13:07:20,9094,9490,160,6,0,100,0
35,-7558,-5223,521,4,2023-05-28 13:07:20,9094,10216,148,6,0,100,0
36,-7558,-5223,521,4,2023-05-28 13:07:20,9094,9516,129,3,0,100,0
37,-7538,-5142,521,4,2023-05-28 13:07:20,9094,9590,184,6,0,100,0
38,-7538,-5142,521,4,2023-05-28 13:07:20,9094,9490,160,6,0,100,0
39,-7538,-5142,521,4,2023-05-28 13:07:20,9094,10216,148,6,0,100,0
40,-7538,-5142,521,4,2023-05-28 13:07:20,9094,9516,129,3,0,100,0
41,-7493,-4980,526,4,2023-05-28 13:07:20,9094,9590,184,6,0,100,0
42,-7493,-4980,526,4,2023-05-28 13:07:20,9094,9490,160,6,0,100,0
43,-7493,-4980,526,4,2023-05-28 13:07:20,9094,10216,148,6,0,100,0
44,-7493,-4980,526,4,2023-05-28 13:07:20,9094,9516,129,3,0,100,0
45,-7461,-4880,530,4,2023-05-28 13:07:21,9094,8629,129,3,0,100,0
46,-7461,-4880,530,4,2023-05-28 13:07:21,9094,8032,117,3,0,100,0
47,-7461,-4880,530,4,2023-05-28 13:07:21,9094,7958,112,3,0,100,0
48,-7461,-4880,530,4,2023-05-28 13:07:21,9094,7716,109,3,0,0,0
49,-7436,-4815,534,4,2023-05-28 13:07:21,9094,8629,129,3,0,100,0
50,-7436,-4815,534,4,2023-05-28 13:07:21,9094,8032,117,3,0,100,0
51,-7436,-4815,534,4,2023-05-28 13:07:21,9094,7958,112,3,0,100,0
52,-7436,-4815,534,4,2023-05-28 13:07:21,9094,7716,109,3,0,0,0
53,-7411,-4762,535,4,2023-05-28 13:07:21,9094,8629,129,3,0,100,0
54,-7411,-4762,535,4,2023-05-28 13:07:21,9094,8032,117,3,0,100,0
55,-7411,-4762,535,4,2023-05-28 13:07:21,9094,7958,112,3,0,100,0
56,-7411,-4762,535,4,2023-05-28 13:07:21,9094,7716,109,3,0,0,0
57,-7383,-4720,536,4,2023-05-28 13:07:21,9094,8629,129,3,0,100,0
58,-7383,-4720,536,4,2023-05-28 13:07:21,9094,8032,117,3,0,100,0
59,-7383,-4720,536,4,2023-05-28 13:07:21,9094,7958,112,3,0,100,0
60,-7383,-4720,536,4,2023-05-28 13:07:21,9094,7716,109,3,0,0,0
61,-7354,-4690,537,4,2023-05-28 13:07:22,9094,7481,105,3,0,0,0
62,-7354,-4690,537,4,2023-05-28 13:07:22,9094,7343,102,3,1,0,0
63,-7354,-4690,537,4,2023-05-28 13:07:22,9094,7514,102,3,1,0,0
64,-7354,-4690,537,4,2023-05-28 13:07:22,9094,8086,109,3,64,0,0
65,-7268,-4645,539,4,2023-05-28 13:07:22,9094,7481,105,3,0,0,0
66,-7268,-4645,539,4,2023-05-28 13:07:22,9094,7343,102,3,1,0,0
67,-7268,-4645,539,4,2023-05-28 13:07:22,9094,7514,102,3,1,0,0
68,-7268,-4645,539,4,2023-05-28 13:07:22,9094,8086,109,3,64,0,0
69,-7201,-4625,542,4,2023-05-28 13:07:22,9094,7481,105,3,0,0,0
70,-7201,-4625,542,4,2023-05-28 13:07:22,9094,7343,102,3,1,0,0
71,-7201,-4625,542,4,2023-05-28 13:07:22,9094,7514,102,3,1,0,0
72,-7201,-4625,542,4,2023-05-28 13:07:22,9094,8086,109,3,64,0,0
73,-7143,-4613,544,4,2023-05-28 13:07:22,9094,7481,105,3,0,0,0
74,-7143,-4613,544,4,2023-05-28 13:07:22,9094,7343,102,3,1,0,0
75,-7143,-4613,544,4,2023-05-28 13:07:22,9094,7514,102,3,1,0,0
76,-7143,-4613,544,4,2023-05-28 13:07:22,9094,8086,109,3,64,0,0
77,-7101,-4607,546,4,2023-05-28 13:07:22,9094,7481,105,3,0,0,0
78,-7101,-4607,546,4,2023-05-28 13:07:22,9094,7343,102,3,1,0,0
79,-7101,-4607,546,4,2023-05-28 13:07:22,9094,7514,102,3,1,0,0
80,-7101,-4607,546,4,2023-05-28 13:07:22,9094,8086,109,3,64,0,0
81,-6991,-4594,555,4,2023-05-28 13:07:23,9094,8647,117,3,70,0,0
82,-6991,-4594,555,4,2023-05-28 13:07:23,9094,9402,128,3,86,0,0
83,-6991,-4594,555,4,2023-05-28 13:07:23,9094,10129,136,3,89,0,0
84,-6991,-4594,555,4,2023-05-28 13:07:23,9094,10436,140,3,89,0,0
85,-6848,-4582,563,4,2023-05-28 13:07:23,9094,8647,117,3,70,0,0
86,-6848,-4582,563,4,2023-05-28 13:07:23,9094,9402,128,3,86,0,0
87,-6848,-4582,563,4,2023-05-28 13:07:23,9094,10129,136,3,89,0,0
88,-6848,-4582,563,4,2023-05-28 13:07:23,9094,10436,140,3,89,0,0
89,-6767,-4575,569,4,2023-05-28 13:07:23,9094,8647,117,3,70,0,0
90,-6767,-4575,569,4,2023-05-28 13:07:23,9094,9402,128,3,86,0,0
91,-6767,-4575,569,4,2023-05-28 13:07:23,9094,10129,136,3,89,0,0
92,-6767,-4575,569,4,2023-05-28 13:07:23,9094,10436,140,3,89,0,0
93,-6674,-4565,578,4,2023-05-28 13:07:23,9094,8647,117,3,70,0,0
94,-6674,-4565,578,4,2023-05-28 13:07:23,9094,9402,128,3,86,0,0
95,-6674,-4565,578,4,2023-05-28 13:07:23,9094,10129,136,3,89,0,0
96,-6674,-4565,578,4,2023-05-28 13:07:23,9094,10436,140,3,89,0,0
97,-6582,-4554,585,4,2023-05-28 13:07:24,9094,10304,166,3,99,0,0
98,-6582,-4554,585,4,2023-05-28 13:07:24,9094,10911,178,4,99,0,0
99,-6465,-4536,595,4,2023-05-28 13:07:24,9094,10304,166,3,99,0,0
100,-6465,-4536,595,4,2023-05-28 13:07:24,9094,10911,178,4,99,0,0
101,-6380,-4520,601,4,2023-05-28 13:07:24,9094,10304,166,3,99,0,0
102,-6380,-4520,601,4,2023-05-28 13:07:24,9094,10911,178,4,99,0,0
103,-6192,-4478,618,4,2023-05-28 13:07:25,9094,10822,188,4,99,0,0
104,-6192,-4478,618,4,2023-05-28 13:07:25,9094,10283,195,5,99,0,0
105,-6192,-4478,618,4,2023-05-28 13:07:25,9094,10843,201,5,99,0,0
106,-6192,-4478,618,4,2023-05-28 13:07:25,9094,10860,207,5,98,0,0
107,-6192,-4478,618,4,2023-05-28 13:07:25,9094,11407,215,5,99,0,0
108,-6056,-4444,631,4,2023-05-28 13:07:25,9094,10822,188,4,99,0,0
109,-6056,-4444,631,4,2023-05-28 13:07:25,9094,10283,195,5,99,0,0
110,-6056,-4444,631,4,2023-05-28 13:07:25,9094,10843,201,5,99,0,0
111,-6056,-4444,631,4,2023-05-28 13:07:25,9094,10860,207,5,98,0,0
112,-6056,-4444,631,4,2023-05-28 13:07:25,9094,11407,215,5,99,0,0
113,-5848,-4393,650,4,2023-05-28 13:07:25,9094,10822,188,4,99,0,0
114,-5848,-4393,650,4,2023-05-28 13:07:25,9094,10283,195,5,99,0,0
115,-5848,-4393,650,4,2023-05-28 13:07:25,9094,10843,201,5,99,0,0
116,-5848,-4393,650,4,2023-05-28 13:07:25,9094,10860,207,5,98,0,0
117,-5848,-4393,650,4,2023-05-28 13:07:25,9094,11407,215,5,99,0,0
118,-5688,-4353,664,4,2023-05-28 13:07:26,9094,11482,220,5,98,0,0
119,-5688,-4353,664,4,2023-05-28 13:07:26,9094,10642,227,5,99,0,0
120,-5688,-4353,664,4,2023-05-28 13:07:26,9094,10253,233,6,99,0,0
121,-5475,-4298,684,4,2023-05-28 13:07:26,9094,11482,220,5,98,0,0
122,-5475,-4298,684,4,2023-05-28 13:07:26,9094,10642,227,5,99,0,0
123,-5475,-4298,684,4,2023-05-28 13:07:26,9094,10253,233,6,99,0,0
124,-5241,-4242,707,4,2023-05-28 13:07:26,9094,11482,220,5,98,0,0
125,-5241,-4242,707,4,2023-05-28 13:07:26,9094,10642,227,5,99,0,0
126,-5241,-4242,707,4,2023-05-28 13:07:26,9094,10253,233,6,99,0,0
127,-5203,-4235,710,4,2023-05-28 13:07:26,9094,11482,220,5,98,0,0
128,-5203,-4235,710,4,2023-05-28 13:07:26,9094,10642,227,5,99,0,0
129,-5203,-4235,710,4,2023-05-28 13:07:26,9094,10253,233,6,99,0,0
130,-5036,-4212,726,4,2023-05-28 13:07:27,9094,10910,239,6,99,0,0
131,-5036,-4212,726,4,2023-05-28 13:07:27,9094,11027,244,6,99,0,0
132,-5036,-4212,726,4,2023-05-28 13:07:27,9094,11027,247,6,99,0,0
133,-5036,-4212,726,4,2023-05-28 13:07:27,9094,11373,249,6,98,0,0
134,-4780,-4188,749,4,2023-05-28 13:07:27,9094,10910,239,6,99,0,0
135,-4780,-4188,749,4,2023-05-28 13:07:27,9094,11027,244,6,99,0,0
136,-4780,-4188,749,4,2023-05-28 13:07:27,9094,11027,247,6,99,0,0
137,-4780,-4188,749,4,2023-05-28 13:07:27,9094,11373,249,6,98,0,0
138,-4648,-4166,762,4,2023-05-28 13:07:27,9094,10910,239,6,99,0,0
139,-4648,-4166,762,4,2023-05-28 13:07:27,9094,11027,244,6,99,0,0
140,-4648,-4166,762,4,2023-05-28 13:07:27,9094,11027,247,6,99,0,0
141,-4648,-4166,762,4,2023-05-28 13:07:27,9094,11373,249,6,98,0,0
142,-4545,-4137,772,4,2023-05-28 13:07:27,9094,10910,239,6,99,0,0
143,-4545,-4137,772,4,2023-05-28 13:07:27,9094,11027,244,6,99,0,0
144,-4545,-4137,772,4,2023-05-28 13:07:27,9094,11027,247,6,99,0,0
145,-4545,-4137,772,4,2023-05-28 13:07:27,9094,11373,249,6,98,0,0
146,-4416,-4083,783,4,2023-05-28 13:07:27,9094,10910,239,6,99,0,0
147,-4416,-4083,783,4,2023-05-28 13:07:27,9094,11027,244,6,99,0,0
148,-4416,-4083,783,4,2023-05-28 13:07:27,9094,11027,247,6,99,0,0
149,-4416,-4083,783,4,2023-05-28 13:07:27,9094,11373,249,6,98,0,0
150,-4235,-3992,800,4,2023-05-28 13:07:28,9094,11583,252,6,99,0,0
151,-4235,-3992,800,4,2023-05-28 13:07:28,9094,11623,254,6,99,0,0
152,-4235,-3992,800,4,2023-05-28 13:07:28,9094,11776,259,6,99,0,0
153,-4235,-3992,800,4,2023-05-28 13:07:28,9094,11776,261,6,99,0,0
154,-4028,-3893,816,4,2023-05-28 13:07:28,9094,11583,252,6,99,0,0
155,-4028,-3893,816,4,2023-05-28 13:07:28,9094,11623,254,6,99,0,0
156,-4028,-3893,816,4,2023-05-28 13:07:28,9094,11776,259,6,99,0,0
157,-4028,-3893,816,4,2023-05-28 13:07:28,9094,11776,261,6,99,0,0
158,-3881,-3836,829,4,2023-05-28 13:07:28,9094,11583,252,6,99,0,0
159,-3881,-3836,829,4,2023-05-28 13:07:28,9094,11623,254,6,99,0,0
160,-3881,-3836,829,4,2023-05-28 13:07:28,9094,11776,259,6,99,0,0
161,-3881,-3836,829,4,2023-05-28 13:07:28,9094,11776,261,6,99,0,0
162,-3546,-3750,851,4,2023-05-28 13:07:29,9094,11777,257,6,77,0,0
163,-3546,-3750,851,4,2023-05-28 13:07:29,9094,10970,241,6,0,100,0
164,-3546,-3750,851,4,2023-05-28 13:07:29,9094,10482,225,6,0,100,0
165,-3435,-3733,856,4,2023-05-28 13:07:29,9094,11777,257,6,77,0,0
166,-3435,-3733,856,4,2023-05-28 13:07:29,9094,10970,241,6,0,100,0
167,-3435,-3733,856,4,2023-05-28 13:07:29,9094,10482,225,6,0,100,0
168,-3315,-3718,859,4,2023-05-28 13:07:29,9094,11777,257,6,77,0,0
169,-3315,-3718,859,4,2023-05-28 13:07:29,9094,10970,241,6,0,100,0
170,-3315,-3718,859,4,2023-05-28 13:07:29,9094,10482,225,6,0,100,0
171,-3138,-3697,862,4,2023-05-28 13:07:29,9094,11777,257,6,77,0,0
172,-3138,-3697,862,4,2023-05-28 13:07:29,9094,10970,241,6,0,100,0
173,-3138,-3697,862,4,2023-05-28 13:07:29,9094,10482,225,6,0,100,0
174,-2985,-3673,861,4,2023-05-28 13:07:30,9094,11152,205,5,0,100,0
175,-2985,-3673,861,4,2023-05-28 13:07:30,9094,11858,197,4,0,100,0
176,-2985,-3673,861,4,2023-05-28 13:07:30,9094,11112,186,4,0,100,0
177,-2985,-3673,861,4,2023-05-28 13:07:30,9094,10720,181,4,0,100,0
178,-2817,-3631,861,4,2023-05-28 13:07:30,9094,11152,205,5,0,100,0
179,-2817,-3631,861,4,2023-05-28 13:07:30,9094,11858,197,4,0,100,0
180,-2817,-3631,861,4,2023-05-28 13:07:30,9094,11112,186,4,0,100,0
181,-2817,-3631,861,4,2023-05-28 13:07:30,9094,10720,181,4,0,100,0
182,-2720,-3594,862,4,2023-05-28 13:07:30,9094,11152,205,5,0,100,0
183,-2720,-3594,862,4,2023-05-28 13:07:30,9094,11858,197,4,0,100,0
184,-2720,-3594,862,4,2023-05-28 13:07:30,9094,11112,186,4,0,100,0
185,-2720,-3594,862,4,2023-05-28 13:07:30,9094,10720,181,4,0,100,0
186,-2623,-3545,863,4,2023-05-28 13:07:30,9094,11152,205,5,0,100,0
187,-2623,-3545,863,4,2023-05-28 13:07:30,9094,11858,197,4,0,100,0
188,-2623,-3545,863,4,2023-05-28 13:07:30,9094,11112,186,4,0,100,0
189,-2623,-3545,863,4,2023-05-28 13:07:30,9094,10720,181,4,0,100,0
190,-2465,-3428,865,4,2023-05-28 13:07:31,9094,11178,173,4,0,0,0
191,-2465,-3428,865,4,2023-05-28 13:07:31,9094,11469,162,3,0,100,0
192,-2465,-3428,865,4,2023-05-28 13:07:31,9094,11105,157,3,0,0,0
193,-2465,-3428,865,4,2023-05-28 13:07:31,9094,10828,154,3,0,0,0
194,-2345,-3278,867,4,2023-05-28 13:07:31,9094,11178,173,4,0,0,0
195,-2345,-3278,867,4,2023-05-28 13:07:31,9094,11469,162,3,0,100,0
196,-2345,-3278,867,4,2023-05-28 13:07:31,9094,11105,157,3,0,0,0
197,-2345,-3278,867,4,2023-05-28 13:07:31,9094,10828,154,3,0,0,0
198,-2302,-3185,868,4,2023-05-28 13:07:32,9094,10457,149,3,0,0,0
199,-2302,-3185,868,4,2023-05-28 13:07:32,9094,10343,145,3,0,0,0
200,-2302,-3185,868,4,2023-05-28 13:07:32,9094,9842,142,3,11,0,0
201,-2272,-3071,870,4,2023-05-28 13:07:32,9094,10457,149,3,0,0,0
202,-2272,-3071,870,4,2023-05-28 13:07:32,9094,10343,145,3,0,0,0
203,-2272,-3071,870,4,2023-05-28 13:07:32,9094,9842,142,3,11,0,0
204,-2262,-2935,871,4,2023-05-28 13:07:32,9094,10457,149,3,0,0,0
205,-2262,-2935,871,4,2023-05-28 13:07:32,9094,10343,145,3,0,0,0
206,-2262,-2935,871,4,2023-05-28 13:07:32,9094,9842,142,3,11,0,0
207,-2268,-2855,873,4,2023-05-28 13:07:32,9094,10457,149,3,0,0,0
208,-2268,-2855,873,4,2023-05-28 13:07:32,9094,10343,145,3,0,0,0
209,-2268,-2855,873,4,2023-05-28 13:07:32,9094,9842,142,3,11,0,0
210,-2283,-2771,874,4,2023-05-28 13:07:33,9094,9819,136,3,23,0,0
211,-2283,-2771,874,4,2023-05-28 13:07:33,9094,9924,138,3,44,0,0
212,-2283,-2771,874,4,2023-05-28 13:07:33,9094,10174,141,3,50,0,0
213,-2293,-2734,874,4,2023-05-28 13:07:33,9094,9819,136,3,23,0,0
214,-2293,-2734,874,4,2023-05-28 13:07:33,9094,9924,138,3,44,0,0
215,-2293,-2734,874,4,2023-05-28 13:07:33,9094,10174,141,3,50,0,0
216,-2326,-2641,884,4,2023-05-28 13:07:33,9094,9819,136,3,23,0,0
217,-2326,-2641,884,4,2023-05-28 13:07:33,9094,9924,138,3,44,0,0
218,-2326,-2641,884,4,2023-05-28 13:07:33,9094,10174,141,3,50,0,0
219,-2358,-2571,884,4,2023-05-28 13:07:33,9094,9819,136,3,23,0,0
220,-2358,-2571,884,4,2023-05-28 13:07:33,9094,9924,138,3,44,0,0
221,-2358,-2571,884,4,2023-05-28 13:07:33,9094,10174,141,3,50,0,0
222,-2400,-2497,885,4,2023-05-28 13:07:33,9094,9819,136,3,23,0,0
223,-2400,-2497,885,4,2023-05-28 13:07:33,9094,9924,138,3,44,0,0
224,-2400,-2497,885,4,2023-05-28 13:07:33,9094,10174,141,3,50,0,0
225,-2461,-2405,886,4,2023-05-28 13:07:34,9094,10345,144,3,50,0,0
226,-2461,-2405,886,4,2023-05-28 13:07:34,9094,10316,145,3,44,0,0
227,-2461,-2405,886,4,2023-05-28 13:07:34,9094,9900,141,3,0,100,0
228,-2461,-2405,886,4,2023-05-28 13:07:34,9094,9444,135,3,0,100,0
229,-2471,-2392,886,4,2023-05-28 13:07:34,9094,10345,144,3,50,0,0
230,-2471,-2392,886,4,2023-05-28 13:07:34,9094,10316,145,3,44,0,0
231,-2471,-2392,886,4,2023-05-28 13:07:34,9094,9900,141,3,0,100,0
232,-2471,-2392,886,4,2023-05-28 13:07:34,9094,9444,135,3,0,100,0
233,-2536,-2309,885,4,2023-05-28 13:07:34,9094,10345,144,3,50,0,0
234,-2536,-2309,885,4,2023-05-28 13:07:34,9094,10316,145,3,44,0,0
235,-2536,-2309,885,4,2023-05-28 13:07:34,9094,9900,141,3,0,100,0
236,-2536,-2309,885,4,2023-05-28 13:07:34,9094,9444,135,3,0,100,0
237,-2602,-2230,885,4,2023-05-28 13:07:34,9094,10345,144,3,50,0,0
238,-2602,-2230,885,4,2023-05-28 13:07:34,9094,10316,145,3,44,0,0
239,-2602,-2230,885,4,2023-05-28 13:07:34,9094,9900,141,3,0,100,0
240,-2602,-2230,885,4,2023-05-28 13:07:34,9094,9444,135,3,0,100,0
241,-2659,-2157,886,4,2023-05-28 13:07:34,9094,10345,144,3,50,0,0
242,-2659,-2157,886,4,2023-05-28 13:07:34,9094,10316,145,3,44,0,0
243,-2659,-2157,886,4,2023-05-28 13:07:34,9094,9900,141,3,0,100,0
244,-2659,-2157,886,4,2023-05-28 13:07:34,9094,9444,135,3,0,100,0
245,-2691,-2108,887,4,2023-05-28 13:07:35,9094,9240,130,3,0,0,0
246,-2691,-2108,887,4,2023-05-28 13:07:35,9094,8931,129,3,0,0,0
247,-2691,-2108,887,4,2023-05-28 13:07:35,9094,8833,124,3,3,0,0
248,-2725,-2038,889,4,2023-05-28 13:07:35,9094,9240,130,3,0,0,0
249,-2725,-2038,889,4,2023-05-28 13:07:35,9094,8931,129,3,0,0,0
250,-2725,-2038,889,4,2023-05-28 13:07:35,9094,8833,124,3,3,0,0
251,-2741,-1985,893,4,2023-05-28 13:07:35,9094,9240,130,3,0,0,0
252,-2741,-1985,893,4,2023-05-28 13:07:35,9094,8931,129,3,0,0,0
253,-2741,-1985,893,4,2023-05-28 13:07:35,9094,8833,124,3,3,0,0
254,-2747,-1904,893,4,2023-05-28 13:07:35,9094,9240,130,3,0,0,0
255,-2747,-1904,893,4,2023-05-28 13:07:35,9094,8931,129,3,0,0,0
256,-2747,-1904,893,4,2023-05-28 13:07:35,9094,8833,124,3,3,0,0
257,-2738,-1835,895,4,2023-05-28 13:07:35,9094,9240,130,3,0,0,0
258,-2738,-1835,895,4,2023-05-28 13:07:35,9094,8931,129,3,0,0,0
259,-2738,-1835,895,4,2023-05-28 13:07:35,9094,8833,124,3,3,0,0
260,-2712,-1748,895,4,2023-05-28 13:07:36,9094,8936,122,3,37,0,0
261,-2712,-1748,895,4,2023-05-28 13:07:36,9094,9192,125,3,49,0,0
262,-2712,-1748,895,4,2023-05-28 13:07:36,9094,9458,129,3,56,0,0
263,-2712,-1748,895,4,2023-05-28 13:07:36,9094,10065,135,3,63,0,0
264,-2691,-1697,894,4,2023-05-28 13:07:36,9094,8936,122,3,37,0,0
265,-2691,-1697,894,4,2023-05-28 13:07:36,9094,9192,125,3,49,0,0
266,-2691,-1697,894,4,2023-05-28 13:07:36,9094,9458,129,3,56,0,0
267,-2691,-1697,894,4,2023-05-28 13:07:36,9094,10065,135,3,63,0,0
268,-2638,-1598,886,4,2023-05-28 13:07:36,9094,8936,122,3,37,0,0
269,-2638,-1598,886,4,2023-05-28 13:07:36,9094,9192,125,3,49,0,0
270,-2638,-1598,886,4,2023-05-28 13:07:36,9094,9458,129,3,56,0,0
271,-2638,-1598,886,4,2023-05-28 13:07:36,9094,10065,135,3,63,0,0
272,-2572,-1500,877,4,2023-05-28 13:07:36,9094,8936,122,3,37,0,0
273,-2572,-1500,877,4,2023-05-28 13:07:36,9094,9192,125,3,49,0,0
274,-2572,-1500,877,4,2023-05-28 13:07:36,9094,9458,129,3,56,0,0
275,-2572,-1500,877,4,2023-05-28 13:07:36,9094,10065,135,3,63,0,0
276,-2499,-1408,867,4,2023-05-28 13:07:37,9094,10155,140,3,71,0,0
277,-2499,-1408,867,4,2023-05-28 13:07:37,9094,10912,144,3,80,0,0
278,-2499,-1408,867,4,2023-05-28 13:07:37,9094,11143,163,3,92,0,0
279,-2456,-1358,863,4,2023-05-28 13:07:37,9094,10155,140,3,71,0,0
280,-2456,-1358,863,4,2023-05-28 13:07:37,9094,10912,144,3,80,0,0
281,-2456,-1358,863,4,2023-05-28 13:07:37,9094,11143,163,3,92,0,0
282,-2392,-1287,857,4,2023-05-28 13:07:37,9094,10155,140,3,71,0,0
283,-2392,-1287,857,4,2023-05-28 13:07:37,9094,10912,144,3,80,0,0
284,-2392,-1287,857,4,2023-05-28 13:07:37,9094,11143,163,3,92,0,0
285,-2331,-1220,850,4,2023-05-28 13:07:37,9094,10155,140,3,71,0,0
286,-2331,-1220,850,4,2023-05-28 13:07:37,9094,10912,144,3,80,0,0
